Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
British Virgin Islands,VGB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00056759,0.00015188,0.028271245,0.0302079,0.064671902,2.78132276,3.9027968,4.803347775,7.027592564,11.93948283,8.585965855,9.713080637,8.270096758,6.141214403,4.922663457,4.16392408,3.977335462,3.992687051,3.666012292,3.544081073,3.390403646,3.616000904,8.654717714,9.663039055,7.168819875,5.434824936,4.30485162,4.278283274,4.164503848,3.940887178,4.931930278,4.900893891,5.011490848,5.0210221,4.879062664,4.603158624,
Vanuatu,VUT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,4.10032505,3.82512767,6.258470389,6.054860807,4.99797443,5.147962681,3.508191897,1.59481551,9.244712464,6.828849642,5.953115758,7.763653729,12.65285401,12.65151003,12.95210798,12.74540423,12.45117314,12.52328501,11.08375787,7.77121292,5.001126083,7.44668952,6.980397684,5.393270487,5.727305095,5.435894163,3.355164263,9.888326423,6.614194964,6.380805753,5.423494096,9.409297157,7.935787663,8.075064802,7.830523945,1.717712478,4.244423917,6.278447627,4.343181013,4.108663913,2.863258066,2.725020237,
World,WLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.480607486,0.470923205,0.422589125,0.480106756,0.497040746,0.486828646,0.342657664,0.409785692,0.43281708,0.452529866,0.515249013,0.637933391,0.601995779,0.477560593,0.510550624,0.364345889,0.569608943,0.850187051,0.902294384,1.037552988,1.093018965,0.76844297,0.741590139,0.906377537,1.002815703,1.174668362,1.31756876,1.676542778,2.494155761,3.656302005,4.610088419,2.661450007,2.140276114,1.860833615,2.228849874,3.281495203,4.252897591,5.325970489,3.791862252,2.319160946,2.841248156,3.155478762,2.657602139,2.679017944,2.384488979,3.597013793,3.515085897,2.642431057,1.039121889,1.843551218,1.307615274,
Samoa,WSM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.132295096,-0.089395205,0.009157431,0.449921757,-0.198122102,0.492328968,0.090214667,0.127486673,5.247829893,2.539865349,3.779202616,3.755927872,1.356863723,1.529801753,0.464168972,7.002349927,1.113248866,-0.281319093,-0.466207327,0.531202367,0.567579535,0.817056424,0.608446072,0.789356173,4.386203349,1.189389896,7.156680057,1.571340811,0.050731994,2.060137358,2.744272081,1.790990696,3.019227359,3.408256123,0.315283646,1.10758278,2.03503186,-0.255727392,0.548265094,
Kosovo,XKX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.40113365,8.037407836,9.170049461,8.441322392,4.755029399,5.515247383,2.825414062,5.453627714,3.647961255,3.994466882,4.043189031,3.608682464,5.1137627,
"Yemen, Rep.",YEM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.317996038,4.763614789,11.10827476,16.82105961,0.379137272,-5.111782104,-1.038770634,-2.025280951,-3.468697007,-4.025597079,0.066299428,1.573189216,1.068779569,-0.756556733,1.034961121,-1.803717414,5.880659213,4.236847338,5.776963274,0.514120934,0.610357927,-1.582339201,-0.040222172,-0.330496392,-0.539237328,-0.036388248,-1.791311931,-1.005318813,-1.305638389,-1.69494388,,
South Africa,ZAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.576933227,1.110845546,0.46695488,0.08231167,1.681897388,0.438071081,0.044713982,-0.268926392,-0.2116945,-0.768650729,-0.01151972,0.069786309,0.383800206,0.073697474,0.494284594,-0.702215388,-0.068825879,-0.198546108,0.152377334,-0.186208234,-0.060074196,0.187962493,0.002285037,0.007670383,0.243895536,0.72694751,0.500125796,2.255071106,0.359739477,0.992190195,0.638424939,5.368357146,1.146352158,0.39749017,0.274200088,2.257808804,0.205124054,1.977567546,3.126857438,2.312181798,0.884901953,0.903377443,1.064922495,2.053580952,1.519327438,0.438735792,0.684612553,0.539673957,1.37571219,1.318804454,0.940118297,
Zambia,ZMB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.521562177,0.499110842,1.517757009,1.410490523,1.217233463,1.451120163,1.12862121,1.730165123,1.372017595,1.058487445,1.611176394,-0.991564813,0.976274581,0.799052903,0.627864531,2.257526266,1.702820291,3.282090521,2.512377121,4.093894297,6.170063526,1.015128567,1.414239664,9.605168154,1.093898095,2.810562477,3.533283091,4.819577319,5.596883537,4.758670801,3.379914273,3.541352382,7.11494945,7.078974814,5.851719252,4.284032189,4.827128722,9.418111673,5.240508113,4.532779776,8.533196438,4.725161569,6.789381241,7.489325056,5.555427918,7.44741669,3.162519748,4.280501171,1.552313969,2.350919043,-0.953875157,
Zimbabwe,ZWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.990868144,1.002425144,0.877235762,0.921327957,0.837484889,0.660444156,0.67363349,-0.087416579,0.057890776,0.002838292,0.023202878,0.044262879,-0.009851458,-0.026716947,-0.039171093,0.050531809,0.119744266,-0.452539836,-0.230762893,-0.122862257,-0.138958362,0.032291753,0.221431698,0.425897783,0.502837235,1.655119106,0.945850735,1.583901352,6.940053217,0.860307485,0.346788445,0.056068824,0.408381024,0.066345508,0.149855352,1.786206014,0.734767827,1.301977507,1.168556906,1.086305042,1.018021731,2.441511459,2.044131278,1.954060076,2.425172602,1.999687364,1.669274353,1.746884527,3.96270369,1.293799271,0.832965361,
